Well.names,Area,Drug
E18,278,Ctrl
E22,445,Ctrl
E22,445,Ctrl
E17,114,Ctrl
E23,691,Ctrl
E23,89,Ctrl
E17,167,Ctrl
E23,367,Ctrl
E22,196,Ctrl
E16,182,Ctrl
E18,760,Ctrl
E23,210,Ctrl
E18,276,Ctrl
E18,518,Ctrl
E18,441,Ctrl
E23,638,Ctrl
E17,248,Ctrl
E22,1405,Ctrl
E17,505,Ctrl
E22,797,Ctrl
E18,626,Ctrl
E18,464,Ctrl
E17,97,Ctrl
E18,795,Ctrl
E17,591,Ctrl
E17,395,Ctrl
E17,839,Ctrl
E23,332,Ctrl
E22,307,Ctrl
E18,198,Ctrl
E17,882,Ctrl
E17,595,Ctrl
E18,1102,Ctrl
E17,564,Ctrl
E18,66,Ctrl
E16,1224,Ctrl
E16,352,Ctrl
E22,546,Ctrl
E22,844,Ctrl
E23,389,Ctrl
E23,330,Ctrl
E22,565,Ctrl
E22,422,Ctrl
E23,1408,Ctrl
E17,130,Ctrl
E16,1182,Ctrl
E17,95,Ctrl
E23,270,Ctrl
E22,5435,Ctrl
E17,1179,Ctrl
E23,557,Ctrl
E18,274,Ctrl
E16,874,Ctrl
E17,149,Ctrl
E17,175,Ctrl
E23,1730,Ctrl
E17,752,Ctrl
E23,514,Ctrl
E16,172,Ctrl
E17,678,Ctrl
E17,70,Ctrl
E23,99,Ctrl
E22,321,Ctrl
E22,171,Ctrl
E23,721,Ctrl
E22,572,Ctrl
E22,62,Ctrl
E16,1113,Ctrl
E22,990,Ctrl
E17,650,Ctrl
E17,936,Ctrl
E18,264,Ctrl
E17,229,Ctrl
E23,144,Ctrl
E23,788,Ctrl
E18,382,Ctrl
E22,267,Ctrl
E22,513,Ctrl
E17,702,Ctrl
E16,262,Ctrl
E16,241,Ctrl
E23,266,Ctrl
E17,470,Ctrl
E23,197,Ctrl
E23,161,Ctrl
E17,123,Ctrl
E16,211,Ctrl
E18,623,Ctrl
E16,603,Ctrl
E17,311,Ctrl
E23,163,Ctrl
E22,281,Ctrl
E23,971,Ctrl
E16,224,Ctrl
E23,486,Ctrl
E16,2580,Ctrl
E16,386,Ctrl
E23,215,Ctrl
E16,1127,Ctrl
E23,519,Ctrl
E22,790,Ctrl
E17,174,Ctrl
E16,361,Ctrl
E18,1792,Ctrl
E23,371,Ctrl
E23,468,Ctrl
E18,282,Ctrl
E23,153,Ctrl
E18,348,Ctrl
E23,877,Ctrl
E23,517,Ctrl
E23,405,Ctrl
E23,314,Ctrl
E23,334,Ctrl
E17,296,Ctrl
E22,226,Ctrl
E16,1213,Ctrl
E17,428,Ctrl
E23,564,Ctrl
E18,242,Ctrl
E16,351,Ctrl
E23,253,Ctrl
E16,266,Ctrl
E23,575,Ctrl
E18,383,Ctrl
E23,783,Ctrl
E17,325,Ctrl
E18,121,Ctrl
E18,357,Ctrl
E22,74,Ctrl
E17,235,Ctrl
E23,422,Ctrl
E18,410,Ctrl
E23,288,Ctrl
E23,185,Ctrl
E23,325,Ctrl
E16,85,Ctrl
E23,696,Ctrl
E16,1228,Ctrl
E16,229,Ctrl
E22,271,Ctrl
E16,386,Ctrl
E22,218,Ctrl
E22,561,Ctrl
E17,377,Ctrl
E22,229,Ctrl
E23,275,Ctrl
E16,2301,Ctrl
E18,307,Ctrl
E16,1140,Ctrl
E17,511,Ctrl
E17,154,Ctrl
E23,316,Ctrl
E23,576,Ctrl
E18,567,Ctrl
E23,831,Ctrl
E22,2642,Ctrl
E22,70,Ctrl
E18,193,Ctrl
E18,666,Ctrl
E17,478,Ctrl
E17,582,Ctrl
E18,553,Ctrl
E16,197,Ctrl
E23,370,Ctrl
E23,217,Ctrl
E18,355,Ctrl
E23,773,Ctrl
E16,1724,Ctrl
E18,788,Ctrl
E17,430,Ctrl
E18,303,Ctrl
E17,143,Ctrl
E17,436,Ctrl
E23,675,Ctrl
E18,779,Ctrl
E23,252,Ctrl
E22,80,Ctrl
E22,612,Ctrl
E23,593,Ctrl
E17,424,Ctrl
E18,279,Ctrl
E16,131,Ctrl
E16,464,Ctrl
E23,81,Ctrl
E18,631,Ctrl
E18,3977,Ctrl
E18,418,Ctrl
E23,337,Ctrl
E16,783,Ctrl
E17,447,Ctrl
E16,504,Ctrl
E17,685,Ctrl
E18,1208,Ctrl
E22,484,Ctrl
E23,195,Ctrl
E22,140,Ctrl
E22,157,Ctrl
E18,261,Ctrl
E22,3212,Ctrl
E16,252,Ctrl
E18,109,Ctrl
E17,550,Ctrl
E23,389,Ctrl
E23,176,Ctrl
E17,578,Ctrl
E17,1004,Ctrl
E16,401,Ctrl
E23,371,Ctrl
E18,282,Ctrl
E16,149,Ctrl
E17,98,Ctrl
E18,301,Ctrl
E18,337,Ctrl
E23,1824,Ctrl
E17,263,Ctrl
E23,229,Ctrl
E18,1888,Ctrl
E23,267,Ctrl
E18,53,Ctrl
E17,660,Ctrl
E16,884,Ctrl
E23,387,Ctrl
E18,300,Ctrl
E23,167,Ctrl
E22,637,Ctrl
E17,556,Ctrl
E18,548,Ctrl
E16,425,Ctrl
E18,623,Ctrl
E23,250,Ctrl
E23,411,Ctrl
E18,311,Ctrl
E18,320,Ctrl
E23,216,Ctrl
E17,967,Ctrl
E18,1663,Ctrl
E23,305,Ctrl
E23,707,Ctrl
E18,345,Ctrl
E23,94,Ctrl
E22,106,Ctrl
E23,408,Ctrl
E17,361,Ctrl
E17,843,Ctrl
E18,527,Ctrl
E17,97,Ctrl
E16,163,Ctrl
E17,424,Ctrl
E22,2086,Ctrl
E18,169,Ctrl
E17,527,Ctrl
E18,205,Ctrl
E22,928,Ctrl
E23,490,Ctrl
E22,467,Ctrl
E23,785,Ctrl
E23,1300,Ctrl
E23,299,Ctrl
E16,1061,Ctrl
E23,273,Ctrl
E23,417,Ctrl
E17,260,Ctrl
E18,84,Ctrl
E22,164,Ctrl
E17,160,Ctrl
E16,935,Ctrl
E17,682,Ctrl
E23,89,Ctrl
E23,879,Ctrl
E22,540,Ctrl
E16,704,Ctrl
E18,2191,Ctrl
E17,608,Ctrl
E18,117,Ctrl
E18,601,Ctrl
E18,211,Ctrl
E22,139,Ctrl
E16,2664,Ctrl
E16,83,Ctrl
E17,2338,Ctrl
E17,131,Ctrl
E22,234,Ctrl
E16,1047,Ctrl
E23,179,Ctrl
E23,597,Ctrl
E17,522,Ctrl
E18,146,Ctrl
E23,182,Ctrl
E18,528,Ctrl
E23,317,Ctrl
E18,176,Ctrl
E18,296,Ctrl
E17,415,Ctrl
E23,213,Ctrl
E16,365,Ctrl
E16,358,Ctrl
E23,759,Ctrl
E17,411,Ctrl
E23,130,Ctrl
E18,332,Ctrl
E17,858,Ctrl
E23,305,Ctrl
E23,731,Ctrl
E16,192,Ctrl
E23,859,Ctrl
E17,356,Ctrl
E17,437,Ctrl
E16,1021,Ctrl
E23,319,Ctrl
E17,489,Ctrl
E23,665,Ctrl
E16,915,Ctrl
E23,391,Ctrl
E22,596,Ctrl
E23,314,Ctrl
E23,515,Ctrl
E23,161,Ctrl
E18,149,Ctrl
E22,307,Ctrl
E23,722,Ctrl
E16,875,Ctrl
E22,273,Ctrl
E18,375,Ctrl
E23,182,Ctrl
E18,1613,Ctrl
E17,122,Ctrl
E22,325,Ctrl
E18,866,Ctrl
E18,2178,Ctrl
E16,202,Ctrl
E16,1472,Ctrl
E22,126,Ctrl
E22,186,Ctrl
E16,391,Ctrl
E16,223,Ctrl
E16,233,Ctrl
E16,454,Ctrl
E17,1091,Ctrl
E18,81,Ctrl
E17,178,Ctrl
E18,1100,Ctrl
E17,140,Ctrl
E17,558,Ctrl
E17,448,Ctrl
E16,495,Ctrl
E22,880,Ctrl
E18,404,Ctrl
E23,424,Ctrl
E22,283,Ctrl
E22,910,Ctrl
E16,287,Ctrl
E17,399,Ctrl
E16,1186,Ctrl
E16,233,Ctrl
E23,678,Ctrl
E16,763,Ctrl
E18,326,Ctrl
E22,636,Ctrl
E17,1092,Ctrl
E22,429,Ctrl
E23,856,Ctrl
E22,257,Ctrl
E23,127,Ctrl
E22,561,Ctrl
E18,1391,Ctrl
E16,928,Ctrl
E17,197,Ctrl
E17,2007,Ctrl
E17,657,Ctrl
E23,479,Ctrl
E18,304,Ctrl
E18,330,Ctrl
E17,216,Ctrl
E18,4662,Ctrl
E18,327,Ctrl
E23,522,Ctrl
E23,419,Ctrl
E22,973,Ctrl
E17,197,Ctrl
E17,336,Ctrl
E16,152,Ctrl
E23,187,Ctrl
E22,195,Ctrl
E23,434,Ctrl
E18,538,Ctrl
E23,2328,Ctrl
E17,166,Ctrl
E23,278,Ctrl
E16,519,Ctrl
E22,365,Ctrl
E18,56,Ctrl
E23,950,Ctrl
E18,540,Ctrl
E16,244,Ctrl
E17,468,Ctrl
E18,301,Ctrl
E18,440,Ctrl
E16,624,Ctrl
E17,156,Ctrl
E18,124,Ctrl
E23,162,Ctrl
E22,338,Ctrl
E17,372,Ctrl
E16,442,Ctrl
E17,181,Ctrl
E17,716,Ctrl
E18,722,Ctrl
E16,956,Ctrl
E16,1168,Ctrl
E17,1213,Ctrl
E18,609,Ctrl
E22,356,Ctrl
E23,699,Ctrl
E17,735,Ctrl
E16,427,Ctrl
E17,325,Ctrl
E18,219,Ctrl
E22,270,Ctrl
E16,131,Ctrl
E23,295,Ctrl
E23,378,Ctrl
E23,745,Ctrl
E23,1185,Ctrl
E22,94,Ctrl
E18,268,Ctrl
E22,54,Ctrl
E23,2929,Ctrl
E18,248,Ctrl
E18,1037,Ctrl
E18,352,Ctrl
E23,52,Ctrl
E23,116,Ctrl
E18,461,Ctrl
E16,103,Ctrl
E18,81,Ctrl
E17,675,Ctrl
E18,357,Ctrl
E23,387,Ctrl
E18,465,Ctrl
E23,139,Ctrl
E18,1320,Ctrl
E22,175,Ctrl
E17,1111,Ctrl
E17,1201,Ctrl
E22,527,Ctrl
E16,414,Ctrl
E23,572,Ctrl
E22,687,Ctrl
E22,632,Ctrl
E17,1605,Ctrl
E23,577,Ctrl
E18,282,Ctrl
E23,499,Ctrl
E17,126,Ctrl
E16,987,Ctrl
E18,78,Ctrl
E22,354,Ctrl
E23,176,Ctrl
E22,867,Ctrl
E16,318,Ctrl
E22,255,Ctrl
E16,173,Ctrl
E16,114,Ctrl
E23,886,Ctrl
E23,964,Ctrl
E18,111,Ctrl
E23,261,Ctrl
E18,735,Ctrl
E18,728,Ctrl
E18,76,Ctrl
E22,230,Ctrl
E23,447,Ctrl
E22,336,Ctrl
E16,247,Ctrl
E23,179,Ctrl
E22,716,Ctrl
E23,2277,Ctrl
E17,522,Ctrl
E18,407,Ctrl
E17,203,Ctrl
E22,471,Ctrl
E23,396,Ctrl
E16,829,Ctrl
E16,118,Ctrl
E23,209,Ctrl
E18,845,Ctrl
E17,63,Ctrl
E16,115,Ctrl
E16,1349,Ctrl
E16,354,Ctrl
E23,778,Ctrl
E23,261,Ctrl
E17,273,Ctrl
E16,105,Ctrl
E23,2751,Ctrl
E17,424,Ctrl
E17,824,Ctrl
E22,197,Ctrl
E23,1992,Ctrl
E17,392,Ctrl
E18,427,Ctrl
E16,116,Ctrl
E22,982,Ctrl
E17,84,Ctrl
E22,81,Ctrl
E16,218,Ctrl
E22,1681,Ctrl
E18,448,Ctrl
E23,314,Ctrl
E22,177,Ctrl
E18,155,Ctrl
E23,162,Ctrl
E23,386,Ctrl
E17,188,Ctrl
E16,124,Ctrl
E17,293,Ctrl
E18,163,Ctrl
E18,379,Ctrl
E22,430,Ctrl
E18,717,Ctrl
E23,111,Ctrl
E17,234,Ctrl
E23,353,Ctrl
E18,249,Ctrl
E23,767,Ctrl
E23,375,Ctrl
E16,363,Ctrl
E23,636,Ctrl
E17,263,Ctrl
E22,957,Ctrl
E16,404,Ctrl
E16,273,Ctrl
E17,1218,Ctrl
E18,582,Ctrl
E16,258,Ctrl
E22,295,Ctrl
E17,458,Ctrl
E17,364,Ctrl
E22,385,Ctrl
E23,268,Ctrl
E23,98,Ctrl
E16,77,Ctrl
E18,622,Ctrl
E17,321,Ctrl
E16,1197,Ctrl
E18,258,Ctrl
E23,1389,Ctrl
E23,564,Ctrl
E16,329,Ctrl
E17,502,Ctrl
E17,311,Ctrl
E22,200,Ctrl
E22,907,Ctrl
E16,1558,Ctrl
E23,341,Ctrl
E23,222,Ctrl
E18,356,Ctrl
E23,494,Ctrl
E23,81,Ctrl
E23,300,Ctrl
E23,349,Ctrl
E23,202,Ctrl
E16,709,Ctrl
E16,227,Ctrl
E23,482,Ctrl
E16,593,Ctrl
E17,829,Ctrl
E16,482,Ctrl
E16,489,Ctrl
E17,194,Ctrl
E17,121,Ctrl
E23,237,Ctrl
E18,156,Ctrl
E22,413,Ctrl
E23,200,Ctrl
E22,416,Ctrl
E16,228,Ctrl
E16,467,Ctrl
E22,1039,Ctrl
E22,125,Ctrl
E16,265,Ctrl
E18,677,Ctrl
E23,210,Ctrl
E17,400,Ctrl
E23,119,Ctrl
E17,357,Ctrl
E16,307,Ctrl
E16,3876,Ctrl
E22,386,Ctrl
E18,360,Ctrl
E23,475,Ctrl
E22,461,Ctrl
E17,541,Ctrl
E17,591,Ctrl
E23,957,Ctrl
E22,291,Ctrl
E18,566,Ctrl
E17,859,Ctrl
E22,1694,Ctrl
E18,1096,Ctrl
E16,217,Ctrl
E22,1905,Ctrl
E18,1341,Ctrl
E17,614,Ctrl
E22,269,Ctrl
E18,544,Ctrl
E16,692,Ctrl
E17,238,Ctrl
E22,270,Ctrl
E17,451,Ctrl
E16,715,Ctrl
E22,154,Ctrl
E23,814,Ctrl
E16,384,Ctrl
E17,236,Ctrl
E23,243,Ctrl
E22,929,Ctrl
E22,129,Ctrl
E18,926,Ctrl
E22,448,Ctrl
E16,61,Ctrl
E18,1177,Ctrl
E22,483,Ctrl
E23,160,Ctrl
E17,527,Ctrl
E23,805,Ctrl
E22,327,Ctrl
E16,803,Ctrl
E18,63,Ctrl
E16,2637,Ctrl
E16,282,Ctrl
E16,325,Ctrl
E17,413,Ctrl
E23,413,Ctrl
E22,841,Ctrl
E23,371,Ctrl
E18,895,Ctrl
E23,333,Ctrl
E22,259,Ctrl
E22,472,Ctrl
E23,251,Ctrl
E16,1288,Ctrl
E17,696,Ctrl
E23,98,Ctrl
E16,287,Ctrl
E16,663,Ctrl
E17,194,Ctrl
E16,199,Ctrl
E23,773,Ctrl
E16,115,Ctrl
E17,398,Ctrl
E16,1330,Ctrl
E16,883,Ctrl
E18,235,Ctrl
E17,599,Ctrl
E16,501,Ctrl
E17,896,Ctrl
E23,359,Ctrl
E18,280,Ctrl
E22,779,Ctrl
E22,884,Ctrl
E22,606,Ctrl
E23,303,Ctrl
E17,420,Ctrl
E23,536,Ctrl
E23,374,Ctrl
E23,229,Ctrl
E17,74,Ctrl
E16,111,Ctrl
E23,528,Ctrl
E18,189,Ctrl
E17,260,Ctrl
E23,155,Ctrl
E23,548,Ctrl
E23,374,Ctrl
E17,343,Ctrl
E23,587,Ctrl
E23,359,Ctrl
E16,308,Ctrl
E18,7137,Ctrl
E16,501,Ctrl
E22,413,Ctrl
E23,615,Ctrl
E18,162,Ctrl
E22,245,Ctrl
E23,357,Ctrl
E18,504,Ctrl
E18,299,Ctrl
E22,606,Ctrl
E18,654,Ctrl
E18,266,Ctrl
E17,164,Ctrl
E17,376,Ctrl
E22,423,Ctrl
E18,66,Ctrl
E16,534,Ctrl
E23,568,Ctrl
E17,64,Ctrl
E18,746,Ctrl
E18,557,Ctrl
E18,190,Ctrl
E23,77,Ctrl
E18,564,Ctrl
E18,202,Ctrl
E16,130,Ctrl
E23,485,Ctrl
E18,380,Ctrl
E17,1087,Ctrl
E22,511,Ctrl
E18,363,Ctrl
E22,513,Ctrl
E16,165,Ctrl
E22,418,Ctrl
E16,689,Ctrl
E16,140,Ctrl
E17,210,Ctrl
E23,428,Ctrl
E23,210,Ctrl
E23,129,Ctrl
E17,395,Ctrl
E23,282,Ctrl
E22,74,Ctrl
E17,140,Ctrl
E18,429,Ctrl
E16,130,Ctrl
E22,110,Ctrl
E17,335,Ctrl
E22,259,Ctrl
E16,522,Ctrl
E22,107,Ctrl
E22,217,Ctrl
E16,672,Ctrl
E23,610,Ctrl
E23,219,Ctrl
E22,310,Ctrl
E18,160,Ctrl
E17,192,Ctrl
E18,144,Ctrl
E16,710,Ctrl
E18,337,Ctrl
E23,322,Ctrl
E22,987,Ctrl
E23,775,Ctrl
E22,398,Ctrl
E23,1342,Ctrl
E18,337,Ctrl
E16,749,Ctrl
E16,287,Ctrl
E18,298,Ctrl
E16,223,Ctrl
E18,674,Ctrl
E18,308,Ctrl
E17,204,Ctrl
E23,221,Ctrl
E18,561,Ctrl
E17,711,Ctrl
E18,570,Ctrl
E17,281,Ctrl
E17,205,Ctrl
E16,83,Ctrl
E17,352,Ctrl
E16,616,Ctrl
E17,385,Ctrl
E16,222,Ctrl
E17,1190,Ctrl
E22,881,Ctrl
E22,96,Ctrl
E16,1143,Ctrl
E17,249,Ctrl
E17,391,Ctrl
E23,384,Ctrl
E16,1035,Ctrl
E18,579,Ctrl
E18,114,Ctrl
E18,277,Ctrl
E17,330,Ctrl
E18,283,Ctrl
E17,344,Ctrl
E16,181,Ctrl
E17,479,Ctrl
E22,572,Ctrl
E16,609,Ctrl
E18,588,Ctrl
E17,411,Ctrl
E18,250,Ctrl
E18,1363,Ctrl
E22,772,Ctrl
E23,283,Ctrl
E16,319,Ctrl
E16,100,Ctrl
E22,651,Ctrl
E17,425,Ctrl
E17,547,Ctrl
E16,1996,Ctrl
E23,78,Ctrl
E23,729,Ctrl
E16,821,Ctrl
E16,349,Ctrl
E23,210,Ctrl
E23,169,Ctrl
E17,200,Ctrl
E22,649,Ctrl
E22,101,Ctrl
E17,119,Ctrl
E18,162,Ctrl
E16,199,Ctrl
E18,618,Ctrl
E17,61,Ctrl
E22,64,Ctrl
E23,670,Ctrl
E23,834,Ctrl
E18,690,Ctrl
E16,1707,Ctrl
E18,1013,Ctrl
E16,633,Ctrl
E18,378,Ctrl
E18,79,Ctrl
E18,50,Ctrl
E23,183,Ctrl
E16,187,Ctrl
E17,373,Ctrl
E16,161,Ctrl
E22,848,Ctrl
E23,708,Ctrl
E22,363,Ctrl
E18,204,Ctrl
E23,98,Ctrl
E16,1063,Ctrl
E16,459,Ctrl
E23,706,Ctrl
E17,248,Ctrl
E17,564,Ctrl
E18,1605,Ctrl
E22,2984,Ctrl
E16,192,Ctrl
E23,320,Ctrl
E22,90,Ctrl
E18,332,Ctrl
E22,487,Ctrl
E17,161,Ctrl
E22,470,Ctrl
E18,264,Ctrl
E22,779,Ctrl
E23,277,Ctrl
E16,179,Ctrl
E23,301,Ctrl
E16,344,Ctrl
E22,839,Ctrl
E16,229,Ctrl
E18,1661,Ctrl
E16,301,Ctrl
E17,238,Ctrl
E23,990,Ctrl
E17,268,Ctrl
E16,148,Ctrl
E23,281,Ctrl
E23,1453,Ctrl
E18,275,Ctrl
E22,513,Ctrl
E17,301,Ctrl
E18,96,Ctrl
E18,722,Ctrl
E22,786,Ctrl
E17,463,Ctrl
E22,355,Ctrl
E17,173,Ctrl
E23,841,Ctrl
E23,880,Ctrl
E17,119,Ctrl
E23,439,Ctrl
E16,755,Ctrl
E23,127,Ctrl
E16,555,Ctrl
E18,746,Ctrl
E17,312,Ctrl
E17,161,Ctrl
E23,142,Ctrl
E22,628,Ctrl
E16,357,Ctrl
E22,980,Ctrl
E18,371,Ctrl
E22,514,Ctrl
E16,1713,Ctrl
E16,217,Ctrl
E17,376,Ctrl
E18,285,Ctrl
E17,212,Ctrl
E23,279,Ctrl
E23,106,Ctrl
E18,558,Ctrl
E16,1934,Ctrl
E23,334,Ctrl
E17,546,Ctrl
E18,97,Ctrl
E16,274,Ctrl
E16,184,Ctrl
E17,841,Ctrl
E23,278,Ctrl
E22,765,Ctrl
E23,458,Ctrl
E18,88,Ctrl
E18,202,Ctrl
E22,547,Ctrl
E18,333,Ctrl
E23,60,Ctrl
E18,99,Ctrl
E22,411,Ctrl
E22,462,Ctrl
E23,153,Ctrl
E17,331,Ctrl
E16,852,Ctrl
E22,105,Ctrl
E17,707,Ctrl
E18,480,Ctrl
E23,181,Ctrl
E23,152,Ctrl
E23,82,Ctrl
E18,223,Ctrl
E17,330,Ctrl
E18,415,Ctrl
E23,382,Ctrl
E18,215,Ctrl
E22,1128,Ctrl
E23,148,Ctrl
E18,238,Ctrl
E23,309,Ctrl
E23,165,Ctrl
E23,172,Ctrl
E22,130,Ctrl
E16,753,Ctrl
E23,462,Ctrl
E16,380,Ctrl
E22,315,Ctrl
E23,66,Ctrl
E17,87,Ctrl
E17,778,Ctrl
E18,189,Ctrl
E22,384,Ctrl
E17,616,Ctrl
E23,403,Ctrl
E22,480,Ctrl
E22,98,Ctrl
E22,714,Ctrl
E17,463,Ctrl
E18,230,Ctrl
E17,1010,Ctrl
E17,427,Ctrl
E18,347,Ctrl
E23,266,Ctrl
E23,319,Ctrl
E16,554,Ctrl
E23,1135,Ctrl
E22,401,Ctrl
E16,576,Ctrl
E17,280,Ctrl
E23,1517,Ctrl
E16,517,Ctrl
E18,375,Ctrl
E17,412,Ctrl
E23,402,Ctrl
E23,306,Ctrl
E16,256,Ctrl
E22,520,Ctrl
E17,191,Ctrl
E16,74,Ctrl
E22,199,Ctrl
E23,270,Ctrl
E17,281,Ctrl
E23,535,Ctrl
E17,1176,Ctrl
E18,134,Ctrl
E16,576,Ctrl
E17,333,Ctrl
E22,1399,Ctrl
E17,627,Ctrl
E22,695,Ctrl
E18,192,Ctrl
E22,277,Ctrl
E23,346,Ctrl
E18,382,Ctrl
E18,556,Ctrl
E18,199,Ctrl
E17,679,Ctrl
E22,157,Ctrl
E22,77,Ctrl
E23,550,Ctrl
E22,2504,Ctrl
E17,332,Ctrl
E23,634,Ctrl
E22,165,Ctrl
E17,475,Ctrl
E17,151,Ctrl
E22,74,Ctrl
E18,267,Ctrl
E22,374,Ctrl
E23,345,Ctrl
E18,426,Ctrl
E17,231,Ctrl
E18,414,Ctrl
E17,243,Ctrl
E22,142,Ctrl
E23,483,Ctrl
E17,615,Ctrl
E17,80,Ctrl
E16,1022,Ctrl
E17,233,Ctrl
E23,91,Ctrl
E22,698,Ctrl
E18,58,Ctrl
E22,298,Ctrl
E16,336,Ctrl
E22,1771,Ctrl
E22,266,Ctrl
E22,740,Ctrl
E23,496,Ctrl
E16,379,Ctrl
E17,167,Ctrl
E16,452,Ctrl
E18,170,Ctrl
E16,427,Ctrl
E16,496,Ctrl
E22,527,Ctrl
E22,259,Ctrl
E18,283,Ctrl
E16,315,Ctrl
E17,273,Ctrl
E23,603,Ctrl
E18,526,Ctrl
E16,182,Ctrl
E18,367,Ctrl
E17,91,Ctrl
E23,678,Ctrl
E17,404,Ctrl
E16,1168,Ctrl
E18,140,Ctrl
E17,727,Ctrl
E18,696,Ctrl
E18,951,Ctrl
E23,500,Ctrl
E23,360,Ctrl
E18,983,Ctrl
E22,142,Ctrl
E17,560,Ctrl
E17,87,Ctrl
E23,68,Ctrl
E16,662,Ctrl
E18,211,Ctrl
E17,698,Ctrl
E22,381,Ctrl
E22,222,Ctrl
E16,327,Ctrl
E23,356,Ctrl
E23,199,Ctrl
E23,182,Ctrl
E22,501,Ctrl
E22,405,Ctrl
E17,627,Ctrl
E23,916,Ctrl
E22,162,Ctrl
E16,386,Ctrl
E18,190,Ctrl
E23,1233,Ctrl
E16,86,Ctrl
E23,458,Ctrl
E23,152,Ctrl
E23,268,Ctrl
E23,386,Ctrl
E23,784,Ctrl
E22,390,Ctrl
E17,484,Ctrl
E23,930,Ctrl
E22,1116,Ctrl
E16,231,Ctrl
E18,105,Ctrl
E23,860,Ctrl
E17,586,Ctrl
E22,481,Ctrl
E23,435,Ctrl
E17,885,Ctrl
E23,136,Ctrl
E17,493,Ctrl
E17,348,Ctrl
E23,758,Ctrl
E17,253,Ctrl
E17,942,Ctrl
E16,505,Ctrl
E22,409,Ctrl
E16,201,Ctrl
E16,1855,Ctrl
E16,532,Ctrl
E18,2108,Ctrl
E23,66,Ctrl
E16,1160,Ctrl
E17,426,Ctrl
E22,760,Ctrl
E22,308,Ctrl
E17,311,Ctrl
E16,245,Ctrl
E23,240,Ctrl
E18,173,Ctrl
E17,702,Ctrl
E17,244,Ctrl
E17,624,Ctrl
E17,268,Ctrl
E18,163,Ctrl
E18,107,Ctrl
E22,218,Ctrl
E18,235,Ctrl
E18,309,Ctrl
E23,420,Ctrl
E18,476,Ctrl
E22,91,Ctrl
E22,421,Ctrl
E22,322,Ctrl
E18,250,Ctrl
E17,210,Ctrl
E17,555,Ctrl
E23,1205,Ctrl
E16,278,Ctrl
E18,492,Ctrl
E23,325,Ctrl
E16,572,Ctrl
E23,365,Ctrl
E17,289,Ctrl
E16,414,Ctrl
E22,460,Ctrl
E16,2784,Ctrl
E22,249,Ctrl
E16,453,Ctrl
E16,279,Ctrl
E22,797,Ctrl
E16,2476,Ctrl
E18,882,Ctrl
E17,436,Ctrl
E16,91,Ctrl
E23,156,Ctrl
E23,236,Ctrl
E22,370,Ctrl
E23,532,Ctrl
E16,333,Ctrl
E18,168,Ctrl
E17,270,Ctrl
E16,226,Ctrl
E17,2639,Ctrl
E16,870,Ctrl
E18,167,Ctrl
E17,358,Ctrl
E17,234,Ctrl
E16,277,Ctrl
E16,484,Ctrl
E23,225,Ctrl
E18,181,Ctrl
E16,103,Ctrl
E18,210,Ctrl
E22,316,Ctrl
E22,109,Ctrl
E18,304,Ctrl
E16,287,Ctrl
E22,576,Ctrl
E17,225,Ctrl
E23,208,Ctrl
E23,1488,Ctrl
E22,377,Ctrl
E16,75,Ctrl
E22,1027,Ctrl
E18,954,Ctrl
E18,929,Ctrl
E23,914,Ctrl
E17,333,Ctrl
E17,128,Ctrl
E22,184,Ctrl
E17,539,Ctrl
E16,246,Ctrl
E23,242,Ctrl
E17,243,Ctrl
E22,615,Ctrl
E16,178,Ctrl
E16,268,Ctrl
E23,254,Ctrl
E23,328,Ctrl
E22,167,Ctrl
E16,168,Ctrl
E22,494,Ctrl
E18,515,Ctrl
E18,1362,Ctrl
E22,793,Ctrl
E18,480,Ctrl
E23,1095,Ctrl
E16,185,Ctrl
E16,311,Ctrl
E17,557,Ctrl
E22,142,Ctrl
E23,283,Ctrl
E18,680,Ctrl
E18,112,Ctrl
E22,360,Ctrl
E23,122,Ctrl
E22,244,Ctrl
E22,243,Ctrl
E16,332,Ctrl
E18,531,Ctrl
E16,736,Ctrl
E17,193,Ctrl
E22,401,Ctrl
E22,1399,Ctrl
E22,1774,Ctrl
E23,193,Ctrl
E16,471,Ctrl
E22,252,Ctrl
E23,103,Ctrl
E23,108,Ctrl
E23,365,Ctrl
E18,1321,Ctrl
E18,1121,Ctrl
E17,394,Ctrl
E23,72,Ctrl
E16,199,Ctrl
E23,1151,Ctrl
E23,1084,Ctrl
E16,417,Ctrl
E16,1060,Ctrl
E16,196,Ctrl
E18,1028,Ctrl
E17,486,Ctrl
E18,956,Ctrl
E16,314,Ctrl
E23,1255,Ctrl
E16,150,Ctrl
E17,223,Ctrl
E16,403,Ctrl
E22,379,Ctrl
E18,293,Ctrl
E17,253,Ctrl
E23,867,Ctrl
E23,522,Ctrl
E18,375,Ctrl
E22,244,Ctrl
E17,1057,Ctrl
E23,520,Ctrl
E23,739,Ctrl
E18,72,Ctrl
E18,185,Ctrl
E16,393,Ctrl
E18,260,Ctrl
E18,1101,Ctrl
E18,336,Ctrl
E18,755,Ctrl
E18,247,Ctrl
E18,902,Ctrl
E17,372,Ctrl
E23,167,Ctrl
E23,332,Ctrl
E17,436,Ctrl
E23,301,Ctrl
E22,309,Ctrl
E17,355,Ctrl
E22,139,Ctrl
E22,523,Ctrl
E18,908,Ctrl
